Assay	CAS	Sample Name	ReplicateSet	Curve Class	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14	RESP0	RESP1	RESP2	RESP3	RESP4	RESP5	RESP6	RESP7	RESP8	RESP9	RESP10	RESP11	RESP12	RESP13	RESP14	mask0	mask1	mask2	mask3	mask4	mask5	mask6	mask7	mask8	mask9	mask10	mask11	mask12	mask13	mask14
er-luc-bg1-4e2-agonist	NOCAS_49529	NTP Mix109 ER1 10-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-2.33032502	-4.46036812	-6.97206842	-0.6341354	-1.94420031	3.10338567	-0.06578748	0	11.65680996	28.2799394	38.36787343	40.46251496	62.94289462	70.81254	67.49501556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	34256-82-1	Acetochlor	1	4	1.125e-9	2.516e-9	5.6259999999e-9	1.2579999999e-8	2.8129999999e-8	6.29e-8	1.4069999999e-7	3.1449999999e-7	7.033e-7	1.5729999999e-6	3.516e-6	7.863e-6	1.7579999999e-5	3.931e-5	8.7909999999e-5	-0.91555123	4.22811532	-0.33930181	-0.08888992	-1.13807011	2.9631696	-0.01779747	0.38460414	4.4531767	-1.23325308	6.73216769	-1.9893677	-4.23135585	4.907284	-1.15934487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	17924-92-4	Zearalenone	1	5	1.039e-9	2.324e-9	5.197e-9	1.1619999999e-8	2.598e-8	5.81e-8	1.299e-7	2.9049999999e-7	6.4959999999e-7	1.453e-6	3.248e-6	7.263e-6	1.6239999999e-5	3.631e-5	8.12e-5	68.91345854	59.32293396	62.85666552	74.04448762	79.65351174	60.79999479	73.29677357	60.74181354	60.79861086	61.19344784	58.22305235	43.88059625	31.39119216	0.22642337	-34.85978701	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49556	NTP Mix26 AR2 2-EQP	1	1.2	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.64002024	1.18645328	-0.86737684	13.88778728	14.48133017	10.54582675	20.74440481	30.8563977	28.58056624	22.58141544	20.48370928	25.09651902	28.54721126	26.30077549	0.97419689	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
er-luc-bg1-4e2-agonist	NOCAS_49543	NTP Mix88 ER AR1 18-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	1.5434634	-1.35977997	8.61964465	10.45562677	3.32141946	13.93192763	23.64336282	25.3345991	52.10504804	61.30523115	74.23427984	100.73620544	109.48935917	81.34683867	104.89448323	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
er-luc-bg1-4e2-agonist	434-07-1	Oxymetholone	1	1.1	1.189e-9	2.6589999999e-9	5.945e-9	1.3289999999e-8	2.9719999999e-8	6.647e-8	1.486e-7	3.323e-7	7.4309999999e-7	1.662e-6	3.716e-6	8.3079999999e-6	1.8579999999e-5	4.154e-5	9.289e-5	5.25693167	1.37584661	9.89639055	13.7019182	25.68416473	48.49238769	76.59143356	113.86088724	124.48933371	111.05706041	110.53420171	124.31423351	137.73730084	113.64077993	90.99827734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
er-luc-bg1-4e2-agonist	NOCAS_49550	NTP Mix95 ER AR1 18-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-4.25800369	-1.46706986	4.3276314	7.16639587	3.88982763	7.5858273	14.57006003	33.6363644	45.61198392	63.8947057	75.40501532	90.32338404	112.0811036	117.70565497	110.36302423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49558	NTP Mix32 AR2 7-EQP	1	2.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-1.16058462	-0.31786169	12.34094274	14.3731472	2.43257743	11.39468885	22.95151086	28.93149188	37.55713723	32.28914556	43.21085038	53.01586661	62.85799017	73.37633491	108.42222717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49496	NTP Mix3 AR1 8-EQC	1	2.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	2.83131759	1.13297813	-0.82196893	3.68104252	6.49022445	9.84281845	20.87081863	30.75616926	40.77314832	31.39968338	37.08862353	44.44307657	61.04615167	68.24675575	86.47702454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49501	NTP Mix8 AR1 8-EQC	1	2.4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	0.89072128	-0.13808516	-4.76805599	-15.21512593	0.68571856	0.97443893	-0.25235893	-4.437968	12.12363106	11.99793726	6.72185108	11.56410031	14.80680602	15.06391571	27.87257597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49542	NTP Mix87 ER AR1 18-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.76967164	-7.50152408	1.0283495	-3.94675871	0.44704906	-2.11067491	16.75465686	16.43580532	31.60640195	39.19428608	53.13313794	70.02208081	75.43921334	95.32137269	90.3110421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49504	NTP Mix11 AR1 8-EQP	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	2.24419617	1.28963137	3.5085059	3.79284879	-1.45359004	-0.79647236	0.97078914	0.37502436	2.5991905	0.93353311	-0.38898857	1.12791966	-0.56350756	5.07999326	-3.69681462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49509	NTP Mix16 AR1 8-EQC	1	1.2	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	2.43348416	3.19635712	0.43781305	-1.33955849	8.34571718	9.32191211	12.62952654	1.37182587	33.66780724	25.39210359	21.30911914	37.52122839	32.03832514	38.96177996	44.42076554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49559	NTP Mix28 AR2 3-EQP	1	2.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-2.74157834	-0.98440919	8.7092843	12.7148093	8.226936	7.58730196	25.95193441	29.00021489	36.25869645	25.4521381	26.77685754	43.6554748	31.41379742	48.21202374	64.00891031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49498	NTP Mix5 AR1 8-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	61.18382023	25.62033464	30.79342906	34.22342825	1.10682437	-2.09010233	29.67712713	29.48173366	0	51.79734334	95.68869098	102.41697475	100.85173991	92.10670798	59.76080101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
er-luc-bg1-4e2-agonist	50-02-2	Dexamethasone	1	4	1.194e-9	2.671e-9	5.9709999999e-9	1.335e-8	2.986e-8	6.676e-8	1.493e-7	3.338e-7	7.464e-7	1.669e-6	3.732e-6	8.345e-6	1.866e-5	4.1729999999e-5	9.3299999999e-5	4.8675062	4.73390041	9.92516016	6.96081432	11.98026163	7.05720645	11.74869914	11.75522726	2.33798185	4.87894168	7.72274683	-0.39294399	12.0346984	-0.53471329	-0.51022937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49513	NTP Mix20 AR1 8-EQC	1	2.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.11627152	0.44140006	3.16897639	-4.13603726	12.01956419	14.08225525	15.82210808	9.92246551	36.96619895	38.25042878	40.5162291	76.89608443	75.39990221	100.81791771	120.04036148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	57-83-0	Progesterone	1	1.4	1.1739999999e-9	2.626e-9	5.871e-9	1.3129999999e-8	2.9349999999e-8	6.564e-8	1.468e-7	3.282e-7	7.339e-7	1.641e-6	3.669e-6	8.205e-6	1.835e-5	4.102e-5	9.173e-5	-1.5591431	1.74410447	-1.49143053	-2.46255592	0.28171583	-0.5503874	0.0869022	-3.7289613	11.50766963	6.48250855	17.13157643	25.6827469	25.59312824	21.27553757	-26.28102489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
er-luc-bg1-4e2-agonist	NOCAS_49557	NTP Mix27 AR2 2-EQP	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.76711003	1.01512188	10.73594679	-1.71310255	1.59942711	9.85733249	-0.21786037	10.0725299	2.93744002	0.32749172	0.69239966	1.25151874	-1.41560667	-0.84140035	-18.77048703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49536	NTP Mix116 ER1 10-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-6.47889952	-3.60298265	-5.80541508	-0.51156033	-0.44384127	3.79266888	13.30582052	0.15797682	43.44122158	50.13691774	64.8306259	68.38236069	66.57432282	69.26026883	66.05545828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49521	NTP Mix101 ER1 10-EQC	1	2.2	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.7159028	-4.13093173	-7.95010092	-0.47741019	0.51324267	-3.96928321	-3.31586141	-0.12280436	1.52574799	3.01752645	5.38130251	8.36393716	10.33132708	14.45606692	38.8413101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	52806-53-8	Hydroxyflutamide	1	-2.2	1.1999999999e-9	2.684e-9	6.001e-9	1.3419999999e-8	3.0009999999e-8	6.71e-8	1.5e-7	3.355e-7	7.5019999999e-7	1.677e-6	3.7509999999e-6	8.387e-6	1.875e-5	4.1939999999e-5	9.3769999999e-5	-4.92749592	-0.39834074	-6.65717126	-1.81025089	-1.6721662	-1.54397897	-1.55072538	-2.49191919	-1.61955122	-1.87230086	-1.14473431	-7.27388433	-14.46974672	-15.75747757	-32.41865207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49531	NTP Mix111 ER1 10-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	2.1933085	3.2261965	-12.33483223	-0.56864204	0.59088634	1.09232288	0.26986971	0	18.00032949	28.65488929	43.60880095	55.51976706	73.78002207	62.42059958	66.69679305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	143-50-0	Kepone	1	2.2	1.164e-9	2.602e-9	5.818e-9	1.301e-8	2.909e-8	6.5049999999e-8	1.4549999999e-7	3.252e-7	7.2729999999e-7	1.6259999999e-6	3.636e-6	8.131e-6	1.818e-5	4.0659999999e-5	9.091e-5	0.0725522	-2.77224634	-4.57658851	0	-0.71590947	-2.75285818	-1.45715539	0	8.04388852	12.74434562	11.41211911	24.31654172	49.53075293	39.92547771	-47.99664415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
er-luc-bg1-4e2-agonist	NOCAS_49527	NTP Mix107 ER1 10-EQC	1	2.2	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	0.19988706	-1.07561273	-6.10378223	-0.39900185	-0.37011229	0.4488145	-8.88209629	-1.78200526	0.90554134	0.27645526	0.46617608	5.86609405	5.18543986	23.22910948	32.30827117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49507	NTP Mix14 AR1 8-EQC	1	1.2	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	0.11205243	-1.93484584	-5.28178031	-9.23510297	0.03793963	-5.88113797	-0.13295067	2.34897161	4.27468071	15.46022092	18.09459024	30.61173507	37.48480483	37.86429644	24.56030445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
er-luc-bg1-4e2-agonist	NOCAS_49534	NTP Mix114 ER1 10-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	1.35267274	-0.72976617	-2.89169288	0	3.22487182	4.97580756	5.32660734	-6.92763759	33.44236071	48.36127339	54.16946666	70.07787375	70.2711368	72.51724958	62.25201448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49500	NTP Mix7 AR1 8-EQC	1	2.4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	0.47584239	-6.18145884	0.09820949	-9.40360846	0.95938492	0.20369594	-1.63660081	-6.55722515	-0.32684424	-0.15474645	1.89487542	3.7811562	10.15137025	11.76908084	20.03597921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49555	NTP Mix25 AR2 2-EQP	1	-2.4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-2.59198282	-0.92015252	-2.45275899	0.55819704	-4.30619609	-3.90274969	-5.22734802	-0.52847856	-3.97470165	0.72189604	-2.67766055	-8.38283413	-5.85035952	-9.78882329	-23.89542286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	84852-15-3	4-Nonylphenol, branched	1	1.1	1.197e-9	2.676e-9	5.9839999999e-9	1.338e-8	2.992e-8	6.69e-8	1.496e-7	3.345e-7	7.48e-7	1.673e-6	3.74e-6	8.363e-6	1.8699999999e-5	4.1819999999e-5	9.35e-5	0.23811634	5.0052494	-4.59937479	-0.62227668	2.86101376	4.45755403	10.44444848	16.588239	33.17059232	50.54203495	66.70626834	76.96823652	64.28371686	47.82248539	33.74815754	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
er-luc-bg1-4e2-agonist	NOCAS_49549	NTP Mix94 ER AR1 18-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-1.36691287	8.81369695	8.08816931	10.23676102	16.18332306	22.74795626	38.95129412	55.19382285	58.38263746	60.03455805	76.36951182	97.46009801	99.35516423	110.2170427	80.5051178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
er-luc-bg1-4e2-agonist	NOCAS_49546	NTP Mix91 ER AR1 18-EQP	1	1.3	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	8.71245496	9.5514926	9.80263994	15.19477959	16.88225443	18.60055334	32.31780838	44.84594875	-43.6963476	56.69052544	78.6531917	77.19702179	107.47049752	105.8980271	91.60895604	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	85-68-7	Benzyl butyl phthalate	1	1.1	1.1779999999e-9	2.633e-9	5.8879999999e-9	1.3169999999e-8	2.944e-8	6.583e-8	1.472e-7	3.2919999999e-7	7.3599999999e-7	1.6459999999e-6	3.68e-6	8.2289999999e-6	1.8399999999e-5	4.115e-5	9.2e-5	-3.45185653	-4.17593232	-0.34924487	-0.47018659	-0.45525571	-1.27466312	-1.32256163	-2.87063356	4.19746898	6.62736137	15.51377512	36.22204578	50.84823652	76.55671323	82.71736231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	63-05-8	4-Androstene-3,17-dione	1	2.1	1.163e-9	2.601e-9	5.817e-9	1.301e-8	2.908e-8	6.5039999999e-8	1.454e-7	3.252e-7	7.2709999999e-7	1.6259999999e-6	3.636e-6	8.129e-6	1.818e-5	4.065e-5	9.0889999999e-5	9.3993875	8.22977368	17.40616705	37.26887087	17.98058892	22.65684432	28.31232631	40.1531671	48.5169364	45.83099187	49.6146535	85.89225255	78.87885569	92.08072363	63.5015742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
er-luc-bg1-4e2-agonist	NOCAS_49524	NTP Mix104 ER1 10-EQC	1	2.4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-2.70720588	-3.99135272	-17.02831822	-7.04303382	-0.4552094	0.76055376	-0.62724301	-8.3783261	-0.99083902	-1.63894326	-0.01710987	-1.96196432	2.09942681	10.67124768	23.16488216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49539	NTP Mix84 ER AR1 18-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-3.708531	-3.13924978	-0.85048297	-9.84233045	6.78248922	11.06310511	16.14499414	8.13381358	67.1478635	82.40023761	80.61752218	101.43992173	114.70820662	89.53586645	90.20143299	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
er-luc-bg1-4e2-agonist	NOCAS_49502	NTP Mix9 AR1 8-EQC	1	1.4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	3.55555372	-0.16301754	0.26316868	-8.45561568	5.10025864	0.6372508	2.48106929	0.93156464	11.26955537	14.97607724	9.83617113	13.48051506	14.98193438	17.34803069	20.01580798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49538	NTP Mix83 ER AR1 18-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	0.35218106	-5.94064487	-4.70612081	0	0.26699299	2.839997	4.22192168	-11.01440271	31.59486546	56.87181707	61.89163525	93.3285392	108.430563	107.89209078	91.61754977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49508	NTP Mix15 AR1 8-EQC	1	1.2	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	1.42532423	2.7238188	2.0750075	-7.88766333	6.09506861	5.15531964	12.24400912	5.76437454	22.68489401	20.34419979	38.65676654	31.52561076	44.12895895	42.96702242	42.05136492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49548	NTP Mix93 ER AR1 18-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	0.95660252	1.04714865	6.39597074	6.32455927	7.30941262	21.10749102	31.08308207	35.80203723	70.31172428	63.1931888	81.65312949	96.20550717	111.51909991	103.42983962	87.614699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
er-luc-bg1-4e2-agonist	143-50-0	Kepone	1	2.2	1.164e-9	2.602e-9	5.818e-9	1.301e-8	2.909e-8	6.5049999999e-8	1.4549999999e-7	3.252e-7	7.2729999999e-7	1.6259999999e-6	3.636e-6	8.131e-6	1.818e-5	4.0659999999e-5	9.091e-5	-2.03705372	-3.12802193	-1.27899927	-7.58293555	-0.63239839	0.60801772	-0.84203095	-1.98506933	5.2191884	10.85253302	21.95576455	54.94715503	39.68294193	38.07906966	-51.60500369	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
er-luc-bg1-4e2-agonist	NOCAS_49503	NTP Mix10 AR1 8-EQC	1	2.4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	1.39531653	-1.48295654	0.07441885	-2.43799774	1.34124379	3.13971847	-0.22526087	-0.66030548	-0.98028992	1.14933249	-0.66345762	8.9711894	9.55005756	10.71276156	17.89705094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49544	NTP Mix89 ER AR1 18-EQP	1	2.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	2.22214869	-0.15450805	12.8396318	17.73971508	12.8332752	29.79268285	29.65683115	63.20201847	43.28537148	55.82501178	70.67952817	95.07417922	93.01089886	115.40325949	84.97005509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
er-luc-bg1-4e2-agonist	NOCAS_49495	NTP Mix2 AR1 4-EQP	1	1.2	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	3.46244532	0.8859067	4.78657845	5.72969336	16.77188705	22.48289287	25.87237183	23.27946822	39.6158807	29.42901466	34.20165175	32.92282344	49.51300822	45.88908558	12.10374381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
er-luc-bg1-4e2-agonist	NOCAS_49523	NTP Mix103 ER1 10-EQC	1	2.2	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.36984187	-0.68584008	-13.01278015	-0.95641695	-2.9290726	-1.48660553	-2.10891475	0	-1.16286623	-0.31213116	-0.73255783	4.4955914	13.35602851	21.20796156	43.60800599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49561	NTP Mix31 AR2 7-EQC	1	2.2	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-1.18372357	-0.79425793	-1.39123455	8.26183741	-1.21662694	7.38973789	1.06824986	10.86924531	11.6209893	14.17513429	11.2597286	33.53618678	34.40707221	39.6497749	50.37336701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
er-luc-bg1-4e2-agonist	NOCAS_49536	NTP Mix116 ER1 10-EQC	2	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-1.5827784	0.86806402	-1.15614282	1.88507171	2.21158067	14.93938413	27.66143674	30.46703546	52.93461189	62.06862775	72.26761542	75.2279925	81.03111439	76.8691679	73.0814334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
