Assay	CAS	Sample Name	ReplicateSet	Curve Class	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14	RESP0	RESP1	RESP2	RESP3	RESP4	RESP5	RESP6	RESP7	RESP8	RESP9	RESP10	RESP11	RESP12	RESP13	RESP14	mask0	mask1	mask2	mask3	mask4	mask5	mask6	mask7	mask8	mask9	mask10	mask11	mask12	mask13	mask14
ar-mda-kb2-luc-agonist	NOCAS_49504	NTP Mix11 AR1 8-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	0.04312965	-0.24462033	1.22418159	0.13505426	0.05696181	0.09392185	0.5067071	0.22043001	0.06757175	0.16761082	9.1475306	19.59972735	41.71038007	86.08165287	104.19631051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49551	NTP Mix21 AR2 2-EQP	1	2.4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	0.32155861	-1.47705234	-0.28698324	0.65106587	0.02779067	0.57109417	0.31363208	1.79022213	2.13809809	0.29693894	1.84356876	9.52099128	18.20909561	29.94369921	6.44106616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ar-mda-kb2-luc-agonist	NOCAS_49503	NTP Mix10 AR1 8-EQC	1	2.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.24978122	-0.0695108	0.77539929	0.99040109	-0.88877257	1.04512676	0.02853166	2.25000605	1.83820174	2.91107618	16.18225564	31.65846383	57.87522259	103.4742018	156.20237779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49562	NTP Mix30 AR2 7-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	3.90651075	11.59179383	39.13345333	63.75456374	75.89663034	92.33865534	120.41083783	148.32930041	166.80543865	197.09596708	202.8144977	243.06961931	233.29929086	238.41392974	273.08250736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49556	NTP Mix26 AR2 2-EQP	1	2.2	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	1.15842756	1.70335348	0.85932498	-0.06493396	2.00121136	1.81579772	6.44106714	7.84203835	12.97266471	14.73618335	20.41234775	26.36604972	43.97695391	59.80994993	40.83137819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ar-mda-kb2-luc-agonist	NOCAS_49518	NTP Mix99 ER1 10-EQC	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-2.226613	-0.92849261	0.14278127	-0.00267683	-2.01671624	-1.00233687	-1.8003899	0.71065309	-0.0898396	-0.09565642	-1.06518928	-1.5376386	0.94584149	-1.69398849	0.44843677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49542	NTP Mix87 ER AR1 18-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	1.07340344	0.10298474	3.15413181	10.78390241	20.89498646	47.70109358	80.11853577	119.9309311	181.81818998	201.20069626	256.93617528	271.31900597	261.98599689	296.57296184	289.05049897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49523	NTP Mix103 ER1 10-EQC	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	2.12721218	3.00950867	-0.0555889	-2.11374176	-0.08206716	-1.27910057	1.14528277	0.82706055	-0.4194343	-0.20131144	-0.00254498	0.85851136	0.69309949	0.98574158	-0.03138288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	90-05-1	2-Methoxyphenol	1	4	1.1919999999e-9	2.6659999999e-9	5.9609999999e-9	1.333e-8	2.98e-8	6.664e-8	1.49e-7	3.332e-7	7.451e-7	1.6659999999e-6	3.725e-6	8.33e-6	1.863e-5	4.1649999999e-5	9.313e-5	-0.24770373	0.41904416	-1.03456113	1.56067337	-1.20523589	0.76018411	0.61659942	0.15013424	0.49980178	-0.22452262	1.16504373	-0.25834047	1.78109051	1.72808358	2.15484384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49533	NTP Mix113 ER1 10-EQC	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.35731474	-0.01212913	0.68467584	0.41810481	-0.16660427	-0.04886511	0.23143729	1.07317125	1.06062977	1.10400312	0.66927409	1.10661545	0.07207236	2.09221577	0.63253474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49534	NTP Mix114 ER1 10-EQC	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-1.17010542	0.06889514	0.69013498	0.15107366	2.41951603	0.08231163	1.81466658	0.70543178	1.09840116	2.2863931	-0.15641014	1.70848755	7.91350852	1.41904729	-2.0081337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ar-mda-kb2-luc-agonist	NOCAS_49548	NTP Mix93 ER AR1 18-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	1.19197534	3.19476765	12.10775438	28.35295197	36.50184178	68.38659711	83.61544165	126.17802011	156.63348165	170.86072008	233.57486728	298.65885831	319.40592966	296.00476519	320.91933419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49555	NTP Mix25 AR2 2-EQP	1	2.4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	1.21946923	0.09505436	-0.60267937	0.20211143	1.0183255	0.23579276	-0.98119294	0.79622771	2.14283859	2.81324377	-0.03195179	3.24045179	8.55344559	22.37002831	29.42439159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49506	NTP Mix13 AR1 8-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	0.36090414	0.19941591	2.49170551	5.55942459	6.68763042	26.0747156	65.42649903	112.62185224	182.94142449	193.90486706	230.37665523	271.28125071	276.9402861	300.97074126	293.69514413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49498	NTP Mix5 AR1 8-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.00913316	2.50623384	2.48551307	-2.56860493	2.76978175	1.88549955	2.264683	13.9531124	22.89250853	19.6932306	76.41725291	109.13368685	153.49535462	115.68928208	176.70285843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49494	NTP Mix1 AR1 4-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	2.09606601	0.44937767	0.58565807	6.728912	19.45419812	48.61843892	117.70417559	205.04033076	300.90581999	305.28788017	342.67805002	369.10162077	338.4963244	346.16883767	326.63167496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	50-29-3	p,p'-DDT	1	4	1.187e-9	2.654e-9	5.9339999999e-9	1.327e-8	2.9669999999e-8	6.634e-8	1.4829999999e-7	3.317e-7	7.417e-7	1.659e-6	3.709e-6	8.2929999999e-6	1.854e-5	4.146e-5	9.2709999999e-5	1.31830885	-0.03700842	0.21509441	0.10057057	0.15109916	1.56594295	0.29806936	0.09635323	-1.09745013	-0.16864495	-0.46117287	-0.79400477	-0.08343726	0.00280308	-9.35285587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49525	NTP Mix105 ER1 10-EQC	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	1.10625331	-0.73272422	0.76357869	0.74638894	0.40094114	0.97607541	-0.84070746	-1.24832109	-1.13653593	0.50038877	0.05476964	1.0974214900000001	2.41299692	2.29993549	-0.06543784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49554	NTP Mix24 AR2 2-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	6.97733678	10.05208065	22.15570382	57.31404176	71.44964468	112.97554647	139.14992444	188.29211422	200.34844792	220.35046063	254.39178181	247.48727618	246.04120213	260.49531953	108.2812406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ar-mda-kb2-luc-agonist	NOCAS_49510	NTP Mix17 AR1 8-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	1.40454669	4.54718008	12.53018255	32.28623223	43.23401697	81.35235795	120.98105309	162.61810318	236.40036081	219.31805353	227.33766534	252.86975175	252.44228387	301.57314507	281.30989128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49496	NTP Mix3 AR1 8-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	1.90965108	-0.07585656	6.2567894	24.01495652	48.57324203	77.8797768	135.29640098	201.95880405	264.07839864	308.4035676	298.41193752	336.85053082	340.46331698	318.04571765	302.54766453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49546	NTP Mix91 ER AR1 18-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	38.31658772	60.00282593	134.93008979	205.86194044	234.3517752	268.90932824	329.89957225	320.53944895	291.33178105	319.89382758	310.75268876	369.33509212	410.35293912	348.01796047	368.03599623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49520	NTP Mix100 ER1 10-EQC	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	0.21853292	0.20470282	-0.5857693	0.45868065	0.32300026	0.05916379	-0.47558166	-1.01416193	0.24907068	0.3209621	0.15259267	0.41641942	0.44135728	0.97233973	2.65459128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49536	NTP Mix116 ER1 10-EQC	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	0.56960427	-0.53427727	-0.19346113	-0.32229261	-1.93145151	1.52115773	-0.68200086	1.17704033	-0.17743568	-1.49083634	-0.6256067	-1.36998137	-0.12548073	0.67216932	-0.26339461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49549	NTP Mix94 ER AR1 18-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	3.48376252	8.68447968	24.24436146	59.00216917	70.43691537	138.21251459	170.16032097	209.29634137	305.36028505	258.56293481	343.16923665	398.18427444	351.05696344	365.08277216	318.71178376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49539	NTP Mix84 ER AR1 18-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.2968367	-0.69141858	2.30440926	0.56302683	4.65453705	5.69698967	16.9083738	43.38132289	90.82778414	106.04984808	150.45046707	207.32949137	233.70695193	246.25598085	298.67204288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49544	NTP Mix89 ER AR1 18-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	22.29718458	80.90882278	97.13269638	120.04774993	174.59750516	208.05785921	263.34369367	247.96374465	326.99596167	310.21381027	317.24757205	301.60487895	301.34797472	341.49391266	282.47536733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49522	NTP Mix102 ER1 10-EQC	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.28880204	2.61834745	-0.3247051	0.87082387000000006	1.09534134	1.00125616	-0.54201302	0.05286293	1.63462178	0.34276066	1.20519694	1.44521585	1.03268549	1.23471217	1.62920295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49514	NTP Mix118 ER1 5-EQP	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.00282314	-0.53794514	-0.00166153	0.43197363	-0.2658752	0.09185472	1.20062226	-0.21904982	-0.02645432	-0.21140961	3.1425045	1.7009041	-0.39637116	1.24941946	-0.00136447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	143-50-0	Kepone	1	4	1.164e-9	2.602e-9	5.818e-9	1.301e-8	2.909e-8	6.5049999999e-8	1.4549999999e-7	3.252e-7	7.2729999999e-7	1.6259999999e-6	3.636e-6	8.131e-6	1.818e-5	4.0659999999e-5	9.091e-5	0.84954567	-0.1954069	-1.15137079	0.61378366	1.35893833	-2.52697623	0.53421464	-0.48234804	-0.80622474	-0.43000263	-1.19460896	-2.02196884	-0.57989648	-3.80685481	-10.11381059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	63-05-8	4-Androstene-3,17-dione	1	1.1	1.163e-9	2.601e-9	5.817e-9	1.301e-8	2.908e-8	6.5039999999e-8	1.454e-7	3.252e-7	7.2709999999e-7	1.6259999999e-6	3.636e-6	8.129e-6	1.818e-5	4.065e-5	9.0889999999e-5	2.22837063	4.51200124	20.28731429	37.96249653	49.23283593	83.33909207	74.28358291	101.25517912	98.17446457	111.31510446	108.44816146	112.3163069	113.41169033	106.13228745	74.48160727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ar-mda-kb2-luc-agonist	50-02-2	Dexamethasone	1	1.3	1.194e-9	2.671e-9	5.9709999999e-9	1.335e-8	2.986e-8	6.676e-8	1.493e-7	3.338e-7	7.464e-7	1.669e-6	3.732e-6	8.345e-6	1.866e-5	4.1729999999e-5	9.3299999999e-5	105.04806357	144.35064257	194.85875625	271.85675164	353.85470669	360.44110069	342.31020159	408.75045893	416.1056696	366.77518189	359.1844479	405.04416402	392.07634077	403.32509091	434.63984725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49530	NTP Mix110 ER1 10-EQC	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	0.3438685	2.54708011	0.76223884	-0.10963854	-0.42519531	0	0.95928251	0.00533396	-0.63569201	0.80702676	0.00624755	1.14725306	-0.32407154	2.58431894	0.69042639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	57-83-0	Progesterone	1	2.1	1.1739999999e-9	2.626e-9	5.871e-9	1.3129999999e-8	2.9349999999e-8	6.564e-8	1.468e-7	3.282e-7	7.339e-7	1.641e-6	3.669e-6	8.205e-6	1.835e-5	4.102e-5	9.173e-5	1.68257092	2.39607025	1.52211501	5.01287388	6.47714833	7.4271268	13.4740794	25.81623882	35.77187284	50.09069697	57.88322849	93.57072154	73.70370267	22.08643755	-9.29144701	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
ar-mda-kb2-luc-agonist	NOCAS_49557	NTP Mix27 AR2 2-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	15.33494934	17.22902162	31.389044	57.61405175	77.82034082	77.98852461	77.94736713	72.41449026	77.24810516	77.68711825	80.90458799	89.2982988	94.95384591	96.6053629	63.69487737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ar-mda-kb2-luc-agonist	NOCAS_49547	NTP Mix92 ER AR1 18-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	6.35337505	9.86870891	17.6931378	49.36760949	67.00619625	112.96602134	154.55291739	198.29133337	248.7248674	252.97674887	275.8918895	290.79664972	266.90308725	315.10602512	309.62403912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49516	NTP Mix96 ER1 10-EQP	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-2.43143248	-0.93921763	-1.15605422	0.16784676	-2.02280052	0.42737927	-0.11531545	-1.06166375	-1.03047924	0.95405782	-0.77859586	-0.99011597	-0.92490284	-0.95085465	-0.65708211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49524	NTP Mix104 ER1 10-EQC	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.61242727	-0.54415218	1.18055542	1.13360091	-1.50163003	-0.35705284	0.37894822	0.82030217	2.06487034	-0.00503731	0.52738903	-0.68625724	1.02371836	0.45326185	1.32683287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	84852-15-3	4-Nonylphenol, branched	1	4	1.197e-9	2.676e-9	5.9839999999e-9	1.338e-8	2.992e-8	6.69e-8	1.496e-7	3.345e-7	7.48e-7	1.673e-6	3.74e-6	8.363e-6	1.8699999999e-5	4.1819999999e-5	9.35e-5	1.78772401	0.60687399	-0.40539107	-0.72192738	1.74308694	-0.24094396	-0.00948371	-0.99543253	-0.85374234	-0.04407646	-1.21820198	-2.0496888	-2.15751141	-2.1308022	-5.4928755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	107-15-3	Ethylenediamine	1	4	1.1989999999e-9	2.6809999999e-9	5.995e-9	1.3409999999e-8	2.998e-8	6.703e-8	1.4989999999e-7	3.351e-7	7.494e-7	1.676e-6	3.747e-6	8.378e-6	1.873e-5	4.189e-5	9.367e-5	1.04800844	2.04666724	1.78430481	1.2277403	-0.24489732	1.0891682	-0.71672077	-0.30090103	1.09774365	1.06616445	0.32930962	-1.23310036	1.55919022	1.50274018	0.24270561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49528	NTP Mix108 ER1 10-EQC	1	4	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.15692433	0.42349978	-0.05121921	0.16986725	0.64153383	0.07419387	-1.02449663	2.00183792	-1.29528216	-1.2148114	0.14876321	-0.90759369	0.20435208	0.17365169	0.04732601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49561	NTP Mix31 AR2 7-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	5.18135312	14.31780809	27.8186301	44.27147635	53.09363167	82.83297526	87.68522971	91.74508683	131.84569907	148.75939319	162.66106583	180.23239139	211.80892541	208.18442448	234.10569138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49495	NTP Mix2 AR1 4-EQP	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	2.73058535	8.23203687	19.94952919	48.22086689	56.89506225	87.98516821	144.50146532	184.93587554	218.9789919	210.15915193	231.18088384	255.440907	226.90904519	269.3199511	127.95207329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ar-mda-kb2-luc-agonist	NOCAS_49560	NTP Mix29 AR2 5-EQP-HF	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	9.61768359	20.89829302	39.89788856	76.68702486	88.86743985	120.25816937	156.3548549	214.39700178	284.0420379	239.73388347	291.42412443	356.40021849	326.82606254	315.53392559	261.0485453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ar-mda-kb2-luc-agonist	NOCAS_49537	NTP Mix82 ER AR1 18-EQC	1	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-1.21819644	0.99826845	2.19172505	5.03849783	6.32319896	14.33868927	32.55912488	66.184145	128.72216995	154.19479265	215.11316469	265.22704218	289.21164711	299.6923584	286.51066465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49547	NTP Mix92 ER AR1 18-EQP	2	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	4.9544063	8.7319534	25.93747937	49.7458891	71.93289299	109.50437062	156.72996163	224.95296035	245.89890219	285.15642481	301.78717164	284.33933166	245.5711244	322.17945653	272.2581295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ar-mda-kb2-luc-agonist	NOCAS_49513	NTP Mix20 AR1 8-EQC	2	1.1	5.8989999999e-10	1.319e-9	2.9489999999e-9	6.595e-9	1.4749999999e-8	3.297e-8	7.373e-8	1.6489999999e-7	3.687e-7	8.244e-7	1.843e-6	4.122e-6	9.217e-6	2.0609999999e-5	4.608e-5	-0.24008602	0.2041173	3.36446657	7.13289108	17.89769038	51.66788648	84.92725651	107.99992067	194.28167748	183.58857453	251.90767638	263.81763482	282.48115556	320.444027	313.89056439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
